url,status
https://www.viator.com/Siem-Reap-attractions/Kompong-Phluk/d5480-a17030,success
https://www.viator.com/Bangkok-attractions/Sky-Bar/d343-a10190,success
https://www.viator.com/Yogyakarta-attractions/Jomblang-Cave-Goa-Jomblang/d22560-a20736,success
https://www.viator.com/Bangkok-attractions/MOCA-Bangkok/d343-a18136,success
https://www.viator.com/Beijing-attractions/The-Legend-of-Kung-Fu-Show/d321-a10142,success
https://www.viator.com/Bangkok-attractions/Snake-Farm-Queen-Saovabha-Memorial-Institute/d343-a8543,success
https://www.viator.com/Taipei-attractions/Baoan-Temple/d5262-a9374,success
https://www.viator.com/Shanghai-attractions/Nanjing-Lu-Nanjing-Road/d325-a178,success
https://www.viator.com/Seoul-attractions/Gangnam/d973-a10691,success
https://www.viator.com/Gyeongju-attractions/Seokguram-Grotto/d22145-a15317,success
https://www.viator.com/Bangkok-attractions/Ancient-City-Museum/d343-a21032,success
https://www.viator.com/Bangkok-attractions/Bangkok-Cruise-Port/d343-a10234,success
https://www.viator.com/Bangkok-attractions/Amphawa-Floating-Market/d343-a17443,success
https://www.viator.com/Singapore-attractions/St-Andrews-Cathedral/d18-a16512,success
https://www.viator.com/Angkor-Wat-attractions/Phnom-Bakheng/d751-a13761,success
https://www.viator.com/Seoul-attractions/War-Memorial-of-Korea/d973-a9040,success
https://www.viator.com/Tokyo-attractions/Sumida-River/d334-a225,success
https://www.viator.com/Tokyo-attractions/Inokashira-Park/d334-a20697,success
https://www.viator.com/Xian-attractions/South-Gate/d326-a20947,success
https://www.viator.com/Shanghai-attractions/Huangpu-River/d325-a10379,success
https://www.viator.com/Seoul-attractions/Namsan-Cable-Car/d973-a21076,success
https://www.viator.com/Udaipur-attractions/Lake-Pichola/d5106-a8166,success
https://www.viator.com/Bangkok-attractions/Sukhumvit/d343-a20826,success
https://www.viator.com/Shanghai-attractions/Pudong/d325-a10385,success
https://www.viator.com/Beijing-attractions/Shichahai/d321-a18691,success
https://www.viator.com/Seoul-attractions/Petite-France/d973-a22693,success
https://www.viator.com/Beijing-attractions/Pearl-Market-Hongqiao-Market/d321-a10115,success
https://www.viator.com/Bangkok-attractions/Dream-World/d343-a17287,success
https://www.viator.com/Bali-attractions/Lake-Batur-Danau-Batur/d98-a12902,success
https://www.viator.com/Bangkok-attractions/Khlong-Saen-Saep/d343-a24669,success
https://www.viator.com/Bangkok-attractions/Royal-Barges-National-Museum/d343-a21031,success
https://www.viator.com/Siem-Reap-attractions/Beng-Mealea/d5480-a22663,success
https://www.viator.com/Bali-attractions/Denpasar/d98-a11918,success
https://www.viator.com/Udaipur-attractions/Udaipur-City-Palace/d5106-a8161,success
https://www.viator.com/Ubud-attractions/Bali-Bird-Park-Taman-Burung-Bali/d5467-a2627,success
https://www.viator.com/Bangalore-attractions/Vidhana-Soudha/d5310-a11681,success
https://www.viator.com/Southern-Vietnam-attractions/White-Sand-Dunes/d22328-a25175,success
https://www.viator.com/Singapore-attractions/Singapore-Cable-Car/d18-a8736,success
https://www.viator.com/Seoul-attractions/Bongeunsa-Temple/d973-a5003,success
https://www.viator.com/Singapore-attractions/Mt-Faber-Park/d18-a10457,success
https://www.viator.com/Tokyo-attractions/Sanrio-Puroland/d334-a8790,success
https://www.viator.com/Taipei-attractions/Shilin-Night-Market/d5262-a21037,success
https://www.viator.com/Bali-attractions/Menjangan-Island-Pulau-Menjangan/d98-a16385,success
https://www.viator.com/Bali-attractions/Batukaru-Temple-Pura-Luhur-Batukaru/d98-a2621,success
https://www.viator.com/Singapore-attractions/Tekka-Center/d18-a8745,success
https://www.viator.com/Bangalore-attractions/Lalbagh-Botanical-Gardens/d5310-a11671,success
https://www.viator.com/Angkor-Wat-attractions/Terrace-of-the-Leper-King/d751-a13750,success
https://www.viator.com/Shenzhen-attractions/Window-of-the-World/d27516-a23518,success
https://www.viator.com/Tokyo-attractions/Edo-Wonderland-Nikko-Edomura/d334-a13977,success
https://www.viator.com/Singapore-attractions/Asian-Civilisations-Museum/d18-a10443,success
https://www.viator.com/Varanasi-attractions/Varanasi-Ghats/d22015-a21522,success
https://www.viator.com/Tokyo-attractions/Hakone-Komagatake-Ropeway-Komagatake-Ropeway-Line/d334-a11880,success
https://www.viator.com/Bangkok-attractions/Phahurat-Market/d343-a17438,success
https://www.viator.com/Bangalore-attractions/KR-Market-Krishnarajendra-City-Market/d5310-a11687,success
https://www.viator.com/Singapore-attractions/Peranakan-Museum/d18-a17422,success
https://www.viator.com/Fujikawaguchiko-machi-attractions/Itchiku-Kubota-Art-Museum/d50515-a102463,success
https://www.viator.com/Bali-attractions/Gitgit-Waterfalls-Air-Terjun-Gitgit/d98-a16241,success
https://www.viator.com/Singapore-attractions/Flower-Dome-at-Gardens-by-the-Bay/d18-a17414,success
https://www.viator.com/Singapore-attractions/Chijmes/d18-a8741,success
https://www.viator.com/Ko-Lanta-attractions/Emerald-Cave/d24522-a20825,success
https://www.viator.com/Shanghai-attractions/Peoples-Square/d325-a10371,success
https://www.viator.com/Xian-attractions/Tang-Dynasty-Show/d326-a2357,success
https://www.viator.com/Shanghai-attractions/Shanghai-World-Financial-Center/d325-a7416,success
https://www.viator.com/Seogwipo-attractions/OSulloc-Tea-Museum/d50287-a100340,success
https://www.viator.com/Singapore-attractions/Marina-Bay-Sands-Skypark/d18-a22697,success
https://www.viator.com/Bangkok-attractions/Wat-Suthat-Thepwararam/d343-a17292,success
https://www.viator.com/Beijing-attractions/Wangfujing-Street/d321-a10145,success
https://www.viator.com/Singapore-attractions/Esplanade-Park/d18-a22828,success
https://www.viator.com/Tokyo-attractions/Edo-Tokyo-Open-Air-Architectural-Museum/d334-a10177,success
https://www.viator.com/Bali-attractions/Penglipuran-Village-Desa-Penglipuran/d98-a16278,success
https://www.viator.com/Angkor-Wat-attractions/Neak-Pean/d751-a13754,success
https://www.viator.com/Shanghai-attractions/Shanghai-Zoo-Shanghai-Dongwu-Yuan/d325-a10372,success
https://www.viator.com/Bangkok-attractions/SEA-LIFE-Bangkok-Ocean-World/d343-a19342,success
https://www.viator.com/Taipei-attractions/Ximen/d5262-a9135,success
https://www.viator.com/Angkor-Wat-attractions/Ta-Som-Temple-Prasat-Ta-Som/d751-a27299,success
